Disease,Date,V_Close,V_Volume,Index_H/L,Bu/Be,Volatility,Signal
EBOLA,2015-10-21,H,L,3,0.9932434911138266,2.97973047334148,B
EBOLA,2015-10-22,L,L,1,0.16928576777219817,0.16928576777219817,N
EBOLA,2015-10-23,H,L,3,-0.8530540664243746,-2.559162199273124,B
EBOLA,2015-10-26,L,L,1,0.6655844317918325,0.6655844317918325,N
EBOLA,2015-10-27,L,L,1,0.2499637215762851,0.2499637215762851,N
EBOLA,2015-10-28,L,L,1,-0.40215554729903236,-0.40215554729903236,N
EBOLA,2015-10-29,H,H,4,-1.5908915191651274,-6.3635660766605096,S
EBOLA,2015-10-30,H,L,3,0.7549630661828122,2.2648891985484365,B
EBOLA,2015-11-02,L,L,1,-0.6760074985828979,-0.6760074985828979,N
EBOLA,2015-11-03,H,L,3,-0.820008220254409,-2.460024660763227,B
EBOLA,2015-11-04,L,L,1,0.11574948612855795,0.11574948612855795,N
EBOLA,2015-11-05,L,L,1,-0.26426543114262957,-0.26426543114262957,N
EBOLA,2015-11-06,H,H,4,-1.465593312882174,-5.862373251528696,S
EBOLA,2015-11-09,L,L,1,-0.5630235294117547,-0.5630235294117547,N
EBOLA,2015-11-10,L,L,1,0.295781284614538,0.295781284614538,N
EBOLA,2015-11-11,L,H,2,-0.21065048870912984,-0.42130097741825967,N
EBOLA,2015-11-12,L,H,2,0.4812969686734725,0.962593937346945,N
EBOLA,2015-11-13,L,L,1,0.5714285714285783,0.5714285714285783,N
EBOLA,2015-11-16,L,L,1,-0.09191176470589868,-0.09191176470589868,N
EBOLA,2015-11-17,L,L,1,0.16726352764071528,0.16726352764071528,N
EBOLA,2015-11-18,L,L,1,0.20873341092260134,0.20873341092260134,N
EBOLA,2015-11-19,L,L,1,0.6665580903155499,0.6665580903155499,N
EBOLA,2015-11-20,L,L,1,-0.30624317166031423,-0.30624317166031423,N
EBOLA,2015-11-23,L,L,1,0.3071839013827349,0.3071839013827349,N
EBOLA,2015-11-24,L,H,2,-0.008278430723385188,-0.016556861446770377,N
EBOLA,2015-11-25,L,L,1,0.23176724164832851,0.23176724164832851,N
EBOLA,2015-11-27,L,L,1,-0.09909571720524424,-0.09909571720524424,N
EBOLA,2015-11-30,L,H,2,0.39678928331992047,0.7935785666398409,N
EBOLA,2015-12-01,H,H,4,1.1362742149759075,4.54509685990363,B
EBOLA,2015-12-02,L,H,2,0.032566147804824475,0.06513229560964895,N
EBOLA,2015-12-03,H,H,4,-2.718323364898101,-10.873293459592404,S
EBOLA,2015-12-04,H,L,3,0.8784430760348405,2.6353292281045215,B
EBOLA,2015-12-07,H,L,3,0.9703084927797478,2.9109254783392435,B
EBOLA,2015-12-08,L,L,1,0.04927967145789136,0.04927967145789136,N
EBOLA,2015-12-09,L,L,1,-0.10672194576342164,-0.10672194576342164,N
EBOLA,2015-12-10,L,H,2,0.13148915187375376,0.2629783037475075,N
EBOLA,2015-12-11,H,H,4,1.5758421397190414,6.303368558876166,B
EBOLA,2015-12-14,H,L,3,-1.29282318531313,-3.87846955593939,S
EBOLA,2015-12-15,L,L,1,-0.5893925805699807,-0.5893925805699807,N
EBOLA,2015-12-16,L,L,1,-0.21409914008400088,-0.21409914008400088,N
EBOLA,2015-12-17,H,L,3,1.1305520712988848,3.3916562138966544,B
EBOLA,2015-12-18,L,L,1,0.5548755474122702,0.5548755474122702,N
EBOLA,2015-12-21,L,L,1,-0.024349589604411026,-0.024349589604411026,N
EBOLA,2015-12-22,H,L,3,-0.7224018033052393,-2.167205409915718,B
EBOLA,2015-12-23,H,L,3,-0.7521862603578788,-2.2565587810736365,B
EBOLA,2015-12-24,L,H,2,0.3624705524546634,0.7249411049093268,N
EBOLA,2015-12-28,L,H,2,0.2954937159075133,0.5909874318150266,N
EBOLA,2015-12-29,H,L,3,-1.6613454184246645,-4.984036255273994,S
EBOLA,2015-12-30,L,L,1,-0.0998693375542814,-0.0998693375542814,N
EBOLA,2015-12-31,L,H,2,0.44985087929148015,0.8997017585829603,N
EBOLA,2016-01-04,H,L,3,0.7215085300794621,2.1645255902383864,N
EBOLA,2016-01-05,L,H,2,-0.40345657645426414,-0.8069131529085283,N
EBOLA,2016-01-06,H,H,4,1.3475504410346506,5.390201764138602,N
EBOLA,2016-01-07,L,L,1,0.17946162588993175,0.17946162588993175,N
EBOLA,2016-01-08,L,L,1,0.44784871668184234,0.44784871668184234,N
EBOLA,2016-01-11,H,L,3,-1.094357157146908,-3.283071471440724,N
EBOLA,2016-01-12,H,L,3,1.4425005910581046,4.327501773174314,N
EBOLA,2016-01-13,H,L,3,0.9857001127664189,2.9571003382992567,N
EBOLA,2016-01-14,H,L,3,-0.9360733008412447,-2.808219902523734,N
EBOLA,2016-01-15,H,L,3,1.5587142626393158,4.676142787917947,N
EBOLA,2016-01-19,L,H,2,-0.3101383697813098,-0.6202767395626196,N
EBOLA,2016-01-20,H,H,4,1.052966647631104,4.211866590524416,N
EBOLA,2016-01-21,L,H,2,-0.6788759077991924,-1.3577518155983848,N
EBOLA,2016-01-22,L,L,1,-0.38150055635033375,-0.38150055635033375,N
EBOLA,2016-01-25,L,H,2,0.5425251489556526,1.0850502979113053,N
EBOLA,2016-01-26,L,L,1,0.04761545899736319,0.04761545899736319,N
EBOLA,2016-01-27,L,H,2,-0.023793622719014973,-0.047587245438029946,N
EBOLA,2016-01-28,L,L,1,0.14280047260291084,0.14280047260291084,N
EBOLA,2016-01-29,H,L,3,0.8476590149490981,2.5429770448472944,N
EBOLA,2016-02-01,L,L,1,-0.4948978673629867,-0.4948978673629867,N
EBOLA,2016-02-02,H,L,3,1.855219102474459,5.565657307423377,N
EBOLA,2016-02-03,H,L,3,-0.8293341860383219,-2.4880025581149656,N
EBOLA,2016-02-04,L,L,1,0.4845721098375666,0.4845721098375666,N
EBOLA,2016-02-05,L,L,1,0.11666328990709296,0.11666328990709296,N
EBOLA,2016-02-08,H,H,4,2.151960828527333,8.607843314109331,N
EBOLA,2016-02-09,L,L,1,0.1064719710064832,0.1064719710064832,N
EBOLA,2016-02-10,H,L,3,0.8812489219307995,2.6437467657923985,N
EBOLA,2016-02-11,H,H,4,0.7003600037843283,2.801440015137313,N
EBOLA,2016-02-12,H,H,4,-1.6601861975756305,-6.640744790302522,N
EBOLA,2016-02-16,H,L,3,-1.05703346007604,-3.17110038022812,N
EBOLA,2016-02-17,L,L,1,-0.614866646569312,-0.614866646569312,N
EBOLA,2016-02-18,H,L,3,1.229600204618353,3.688800613855059,N
EBOLA,2016-02-19,L,L,1,0.08403438123916196,0.08403438123916196,N
EBOLA,2016-02-22,L,H,2,-0.05342569473421044,-0.10685138946842088,N
EBOLA,2016-02-23,L,H,2,0.40476477157835866,0.8095295431567173,N
EBOLA,2016-02-24,L,L,1,-0.1977591831006209,-0.1977591831006209,N
EBOLA,2016-02-25,L,L,1,0.3581937161240889,0.3581937161240889,N
EBOLA,2016-02-26,H,H,4,-0.9644509929461975,-3.85780397178479,N
EBOLA,2016-02-29,L,L,1,0.4370768978735562,0.4370768978735562,N
EBOLA,2016-03-01,H,H,4,-1.9468644662349877,-7.787457864939951,N
EBOLA,2016-03-02,L,H,2,0.41268708937796106,0.8253741787559221,N
EBOLA,2016-03-03,L,L,1,0.36444321843125405,0.36444321843125405,N
EBOLA,2016-03-04,L,H,2,-0.6412632657717854,-1.2825265315435708,N
EBOLA,2016-03-07,L,H,2,-0.031110418455193578,-0.062220836910387156,N
EBOLA,2016-03-08,H,L,3,1.1045410875006434,3.31362326250193,N
EBOLA,2016-03-09,L,L,1,-0.6077812158110873,-0.6077812158110873,N
EBOLA,2016-03-10,L,H,2,-0.41024691678538394,-0.8204938335707679,N
EBOLA,2016-03-11,H,L,3,-1.0104173477252676,-3.0312520431758028,N
EBOLA,2016-03-14,L,H,2,0.3140711344686631,0.6281422689373262,N
EBOLA,2016-03-15,L,L,1,0.09392219640071975,0.09392219640071975,N
EBOLA,2016-03-16,L,H,2,0.29715202448745703,0.5943040489749141,N
EBOLA,2016-03-17,L,L,1,0.4132215972719955,0.4132215972719955,N
EBOLA,2016-03-18,L,L,1,0.20964749955381112,0.20964749955381112,N
EBOLA,2016-03-21,H,L,3,-0.7670781150949657,-2.301234345284897,N
EBOLA,2016-03-22,L,L,1,-0.0234356198637653,-0.0234356198637653,N
EBOLA,2016-03-23,H,H,4,1.1324680406691545,4.529872162676618,N
EBOLA,2016-03-24,L,H,2,0.03860375169495445,0.0772075033899089,N
EBOLA,2016-03-28,L,L,1,0.13124441036524992,0.13124441036524992,N
EBOLA,2016-03-29,H,H,4,1.0484927350285167,4.193970940114067,N
H1N1,2009-04-16,H,L,3,-0.791123959650275,-2.373371878950825,N
H1N1,2009-04-17,H,H,4,-1.0989059399221013,-4.395623759688405,N
H1N1,2009-04-20,H,L,3,1.514258648404887,4.542775945214661,N
H1N1,2009-04-21,H,H,4,-0.9879862647808269,-3.9519450591233074,N
H1N1,2009-04-22,L,H,2,-0.6065378535850319,-1.2130757071700637,N
H1N1,2009-04-23,L,L,1,-0.009844488382770855,-0.009844488382770855,N
H1N1,2009-04-24,H,H,4,-1.0040319324355562,-4.016127729742225,N
H1N1,2009-04-27,L,L,1,0.4275628915183516,0.4275628915183516,N
H1N1,2009-04-28,H,L,3,-1.6336653465346518,-4.900996039603955,N
H1N1,2009-04-29,H,H,4,-0.8857544214545432,-3.543017685818173,N
H1N1,2009-04-30,L,L,1,-0.3960586940584987,-0.3960586940584987,N
H1N1,2009-05-01,H,L,3,-0.9889895801592719,-2.9669687404778156,N
H1N1,2009-05-04,L,L,1,0.32952218793613763,0.32952218793613763,N
H1N1,2009-05-05,L,H,2,-0.12316740223752287,-0.24633480447504574,N
H1N1,2009-05-06,L,H,2,-0.23635392531812238,-0.47270785063624476,N
H1N1,2009-05-07,H,H,4,-2.441288577641365,-9.76515431056546,N
H1N1,2009-05-08,L,H,2,0.24284975443829016,0.4856995088765803,N
H1N1,2009-05-11,H,L,3,1.4219496224573414,4.265848867372024,N
H1N1,2009-05-12,L,L,1,0.3634832239746366,0.3634832239746366,N
H1N1,2009-05-13,H,L,3,1.0865097380640565,3.2595292141921695,N
H1N1,2009-05-14,L,L,1,0.3889835113320972,0.3889835113320972,N
H1N1,2009-05-15,L,H,2,-0.030589374936262903,-0.061178749872525806,N
H1N1,2009-05-18,H,L,3,-1.550391661052719,-4.651174983158157,N
H1N1,2009-05-19,L,L,1,-0.5283827350305526,-0.5283827350305526,N
H1N1,2009-05-20,H,H,4,1.0519685230295117,4.207874092118047,N
H1N1,2009-05-21,H,H,4,-2.5149402962772682,-10.059761185109073,N
H1N1,2009-05-22,H,L,3,-1.1101744320115459,-3.3305232960346376,N
H1N1,2009-05-26,H,L,3,-1.5075334278577324,-4.5226002835731975,N
H1N1,2009-05-27,H,H,4,-1.7694365468051476,-7.0777461872205905,N
H1N1,2009-05-28,H,L,3,1.4476793335767457,4.343038000730237,N
H1N1,2009-05-29,H,H,4,2.581693815413044,10.326775261652177,N
H1N1,2009-06-01,H,H,4,-3.2706828771515872,-13.082731508606349,N
H1N1,2009-06-02,L,L,1,0.537936130768979,0.537936130768979,N
H1N1,2009-06-03,H,L,3,0.9390696453577263,2.817208936073179,N
H1N1,2009-06-04,H,L,3,-2.0662083066592785,-6.198624919977835,N
H1N1,2009-06-05,L,H,2,-0.7621816056796904,-1.5243632113593808,N
H1N1,2009-06-08,L,H,2,-0.25600513161198046,-0.5120102632239609,N
H1N1,2009-06-09,L,H,2,-0.011162816525356334,-0.022325633050712668,N
H1N1,2009-06-10,H,H,4,-1.573656285126246,-6.294625140504984,N
H1N1,2009-06-11,H,L,3,1.1112325408496826,3.333697622549048,N
H1N1,2009-06-12,H,H,4,0.8971661073716719,3.5886644294866876,N
H1N1,2009-06-15,H,L,3,0.9002978670634931,2.7008936011904794,N
H1N1,2009-06-16,H,L,3,1.7404736917875363,5.221421075362609,N
H1N1,2009-06-17,L,L,1,-0.563019699404288,-0.563019699404288,N
H1N1,2009-06-18,H,L,3,-1.5135007192291328,-4.540502157687398,N
H1N1,2009-06-19,H,L,3,1.3709287353542043,4.112786206062613,N
H1N1,2009-06-22,H,L,3,0.970661992133004,2.911985976399012,N
H1N1,2009-06-23,H,H,4,1.1773557749545027,4.709423099818011,N
H1N1,2009-06-24,H,L,3,-1.0035176898370302,-3.0105530695110905,N
H1N1,2009-06-25,H,L,3,1.833276118841498,5.499828356524494,N
H1N1,2009-06-26,L,H,2,0.16943344276183492,0.33886688552366984,N
H1N1,2009-06-29,L,L,1,0.14801459553925866,0.14801459553925866,N
H1N1,2009-06-30,L,L,1,-0.16890424884712374,-0.16890424884712374,N
H1N1,2009-07-01,L,L,1,-0.5181326001903241,-0.5181326001903241,N
H1N1,2009-07-02,L,L,1,0.2338445953689483,0.2338445953689483,N
H1N1,2009-07-06,L,L,1,-0.19088016359872784,-0.19088016359872784,N
H1N1,2009-07-07,L,H,2,0.6693550572878681,1.3387101145757363,N
H1N1,2009-07-08,H,H,4,1.846965699208436,7.387862796833744,N
H1N1,2009-07-09,H,L,3,-1.191711917098448,-3.575135751295344,N
H1N1,2009-07-10,H,L,3,0.9229208373974007,2.768762512192202,N
H1N1,2009-07-13,L,L,1,-0.5611565864754198,-0.5611565864754198,N
H1N1,2009-07-14,H,H,4,-1.6616197792534315,-6.646479117013726,N
H1N1,2009-07-15,H,L,3,-2.571730129048455,-7.715190387145365,N
H1N1,2009-07-16,H,L,3,1.0798407504362784,3.239522251308835,N
H1N1,2009-07-17,H,L,3,-1.5431099933767012,-4.6293299801301036,N
H1N1,2009-07-20,L,L,1,0.5260883499800029,0.5260883499800029,N
H1N1,2009-07-21,H,L,3,1.9952049498996427,5.985614849698928,N
H1N1,2009-07-22,H,H,4,-0.8979198001736077,-3.591679200694431,N
H1N1,2009-07-23,H,H,4,-1.8336716841081957,-7.334686736432783,N
H1N1,2009-07-24,L,H,2,0.4834578511491383,0.9669157022982766,N
H1N1,2009-07-27,H,H,4,-1.1481629682284167,-4.592651872913667,N
H1N1,2009-07-28,H,L,3,0.884950201660395,2.654850604981185,N
H1N1,2009-07-29,L,L,1,0.5482456320694773,0.5482456320694773,N
H1N1,2009-07-30,H,H,4,1.417669621079698,5.670678484318792,N
H1N1,2009-07-31,H,H,4,1.9462344086021321,7.784937634408529,N
H1N1,2009-08-03,H,L,3,-1.8457968958083937,-5.537390687425181,N
H1N1,2009-08-04,H,L,3,-0.7951837695074904,-2.385551308522471,N
H1N1,2009-08-05,H,L,3,-1.4947985268630726,-4.484395580589218,N
H1N1,2009-08-06,L,L,1,0.3408818926570856,0.3408818926570856,N
H1N1,2009-08-07,H,L,3,-0.8328789041095908,-2.4986367123287723,N
H1N1,2009-08-10,H,L,3,1.2487623217761534,3.7462869653284603,N
H1N1,2009-08-11,H,L,3,1.1569493181527335,3.4708479544582005,N
H1N1,2009-08-12,H,L,3,-1.0681894691411342,-3.2045684074234027,N
H1N1,2009-08-13,H,L,3,1.4178165248594832,4.2534495745784495,N
H1N1,2009-08-14,L,L,1,0.3871384103051545,0.3871384103051545,N
H1N1,2009-08-17,H,L,3,1.478312832957962,4.434938498873886,N
H1N1,2009-08-18,L,L,1,-0.5806006361046889,-0.5806006361046889,N
H1N1,2009-08-19,H,H,4,0.8282002548311684,3.3128010193246737,N
H1N1,2009-08-20,H,L,3,0.8213974391469758,2.4641923174409275,N
H1N1,2009-08-21,H,H,4,-2.0576572395583304,-8.230628958233321,N
H1N1,2009-08-24,H,L,3,1.812950895156784,5.438852685470352,N
H1N1,2009-08-25,L,L,1,0.5656237502291495,0.5656237502291495,N
H1N1,2009-08-26,L,L,1,0.4582803779131117,0.4582803779131117,N
H1N1,2009-08-27,L,L,1,-0.3939834233483763,-0.3939834233483763,N
H1N1,2009-08-28,L,L,1,0.45800145727075137,0.45800145727075137,N
H1N1,2009-08-31,L,H,2,0.09325043843642078,0.18650087687284156,N
H1N1,2009-09-01,L,L,1,-0.5590062227537551,-0.5590062227537551,N
H1N1,2009-09-02,H,L,3,1.4574235156657123,4.372270546997137,N
H1N1,2009-09-03,L,H,2,-0.6156351386787939,-1.2312702773575879,N
H1N1,2009-09-04,H,L,3,-1.7034916198276684,-5.110474859483006,N
H1N1,2009-09-08,L,L,1,-0.7037055005115533,-0.7037055005115533,N
H1N1,2009-09-09,L,L,1,-0.11635392303411818,-0.11635392303411818,N
H1N1,2009-09-10,H,H,4,1.8426326379328506,7.370530551731402,N
H1N1,2009-09-11,L,L,1,0.5511063855902387,0.5511063855902387,N
H1N1,2009-09-14,H,H,4,-0.9927601135292674,-3.9710404541170696,N
H1N1,2009-09-15,L,L,1,-0.5118007209484188,-0.5118007209484188,N
H1N1,2009-09-16,L,H,2,0.1784755905511748,0.3569511811023496,N
H1N1,2009-09-17,H,L,3,1.2576032541941728,3.7728097625825185,N
H1N1,2009-09-18,H,L,3,-0.8900858759029351,-2.6702576277088053,N
H1N1,2009-09-21,L,L,1,0.2297420586937715,0.2297420586937715,N
H1N1,2009-09-22,L,L,1,0.20837361299104185,0.20837361299104185,N
H1N1,2009-09-23,L,H,2,0.30151902682469256,0.6030380536493851,N
H1N1,2009-09-24,L,L,1,0.2902446326293662,0.2902446326293662,N
H1N1,2009-09-25,H,L,3,1.2713209302325446,3.8139627906976337,N
H1N1,2009-09-28,H,L,3,0.8777229778202944,2.633168933460883,N
H1N1,2009-09-29,L,L,1,-0.09105220926961533,-0.09105220926961533,N
H1N1,2009-09-30,L,L,1,-0.09113518987341473,-0.09113518987341473,N
H1N1,2009-10-01,H,H,4,1.0541181409236433,4.216472563694573,N
H1N1,2009-10-02,L,L,1,-0.69207123446553,-0.69207123446553,N
H1N1,2009-10-05,L,H,2,0.010094939701144057,0.020189879402288113,N
H1N1,2009-10-06,H,H,4,-0.9896950410935634,-3.9587801643742537,N
H1N1,2009-10-07,H,L,3,1.172991624102493,3.5189748723074787,N
H1N1,2009-10-08,H,H,4,-1.0484927704709657,-4.193971081883863,N
H1N1,2009-10-09,H,H,4,-2.2924095304654224,-9.16963812186169,N
H1N1,2009-10-12,L,H,2,0.15641396962640108,0.31282793925280217,N
H1N1,2009-10-13,L,H,2,0.5205621909246672,1.0411243818493343,N
H1N1,2009-10-14,H,H,4,-1.4810978307271627,-5.924391322908651,N
H1N1,2009-10-15,L,L,1,-0.46257673057473747,-0.46257673057473747,N
H1N1,2009-10-16,H,L,3,0.8132625686522843,2.439787705956853,N
H1N1,2009-10-19,L,L,1,0.7857517271582459,0.7857517271582459,N
H1N1,2009-10-20,L,L,1,0.5405447154015919,0.5405447154015919,N
H1N1,2009-10-21,L,L,1,-0.5996712096808077,-0.5996712096808077,N
H1N1,2009-10-22,L,L,1,-0.4888714425720031,-0.4888714425720031,N
H1N1,2009-10-23,L,L,1,-0.7525880788666894,-0.7525880788666894,N
H1N1,2009-10-26,H,H,4,-1.2954144695760283,-5.181657878304113,N
H1N1,2009-10-27,H,L,3,1.3657692982739222,4.097307894821767,N
H1N1,2009-10-28,L,L,1,0.47368105263156934,0.47368105263156934,N
H1N1,2009-10-29,H,L,3,-1.0895683946433143,-3.268705183929943,N
H1N1,2009-10-30,H,L,3,1.4511121088396584,4.353336326518975,N
H1N1,2009-11-02,L,L,1,-0.7621591225951074,-0.7621591225951074,N
H1N1,2009-11-03,H,L,3,-0.9994791899164968,-2.9984375697494903,N
H1N1,2009-11-04,H,L,3,-0.9139213796795165,-2.7417641390385494,N
H1N1,2009-11-05,L,H,2,0.0,0.0,N
H1N1,2009-11-06,L,L,1,0.09652938859994187,0.09652938859994187,N
H1N1,2009-11-09,L,H,2,0.11786134966544903,0.23572269933089807,N
H1N1,2009-11-10,L,H,2,-0.1819402786399804,-0.3638805572799608,N
H1N1,2009-11-11,L,L,1,0.41814839985467867,0.41814839985467867,N
H1N1,2009-11-12,L,H,2,-0.18151397900858512,-0.36302795801717025,N
H1N1,2009-11-13,L,H,2,0.45994224965113517,0.9198844993022703,N
H1N1,2009-11-16,H,H,4,1.1712085002386852,4.684834000954741,N
H1N1,2009-11-17,L,H,2,0.5367312314270123,1.0734624628540246,N
H1N1,2009-11-18,L,L,1,-0.5862011994787197,-0.5862011994787197,N
H1N1,2009-11-19,L,L,1,0.1790017881541317,0.1790017881541317,N
H1N1,2009-11-20,L,H,2,-0.021017448192328647,-0.042034896384657294,N
H1N1,2009-11-23,L,L,1,-0.1261595839100238,-0.1261595839100238,N
H1N1,2009-11-24,L,L,1,0.6315768421052637,0.6315768421052637,N
H1N1,2009-11-25,L,L,1,0.4602541937291704,0.4602541937291704,N
H1N1,2009-11-27,L,L,1,0.3748448524068637,0.3748448524068637,N
H1N1,2009-11-30,L,H,2,0.23858401994638623,0.47716803989277246,N
H1N1,2009-12-01,H,L,3,-1.4281248502988175,-4.284374550896453,N
H1N1,2009-12-02,L,H,2,0.08399160104988201,0.16798320209976403,N
H1N1,2009-12-03,H,H,4,-1.0385041217139679,-4.1540164868558715,N
H1N1,2009-12-04,H,H,4,-1.0599958049606006,-4.239983219842403,N
H1N1,2009-12-07,L,H,2,0.12856546511959,0.25713093023918,N
H1N1,2009-12-08,L,L,1,0.14979563609882618,0.14979563609882618,N
H1N1,2009-12-09,L,H,2,-0.4594017192179889,-0.9188034384359778,N
H1N1,2009-12-10,H,L,3,-1.1484383631735096,-3.4453150895205287,N
H1N1,2009-12-11,L,L,1,-0.010859935089246875,-0.010859935089246875,N
H1N1,2009-12-14,L,L,1,0.1194494568117932,0.1194494568117932,N
H1N1,2009-12-15,L,L,1,-0.4446811424516528,-0.4446811424516528,N
H1N1,2009-12-16,L,L,1,-0.11983985053012347,-0.11983985053012347,N
H1N1,2009-12-17,H,L,3,1.6470353403141402,4.941106020942421,N
H1N1,2009-12-18,L,L,1,-0.4292316680066244,-0.4292316680066244,N
H1N1,2009-12-21,H,L,3,-1.778210994954077,-5.334632984862231,N
H1N1,2009-12-22,L,L,1,-0.5595808707437033,-0.5595808707437033,N
H1N1,2009-12-23,L,L,1,0.022073265653976826,0.022073265653976826,N
H1N1,2009-12-24,H,L,3,-1.0369586092232042,-3.1108758276696125,N
H1N1,2009-12-28,L,H,2,-0.2786757360235814,-0.5573514720471628,N
H1N1,2009-12-29,L,L,1,0.30181533983697495,0.30181533983697495,N
H1N1,2009-12-30,L,L,1,0.657524774628615,0.657524774628615,N
H1N1,2009-12-31,L,H,2,-0.47608613817536893,-0.9521722763507379,N
H1N1,2010-01-04,L,L,1,-0.08899877727222005,-0.08899877727222005,N
H1N1,2010-01-05,L,L,1,0.6458089443449389,0.6458089443449389,N
H1N1,2010-01-06,H,H,4,-1.3386425637641586,-5.354570255056634,N
H1N1,2010-01-07,L,L,1,0.16820139044628757,0.16820139044628757,N
H1N1,2010-01-08,L,L,1,-0.04477890865826062,-0.04477890865826062,N
H1N1,2010-01-11,L,L,1,-0.5487714128259435,-0.5487714128259435,N
H1N1,2010-01-12,H,H,4,1.7117082755053303,6.846833102021321,N
H1N1,2010-01-13,H,L,3,-1.1625365367581852,-3.4876096102745557,N
H1N1,2010-01-14,H,L,3,1.4002464904306011,4.200739471291803,N
H1N1,2010-01-15,L,L,1,0.6186533567825947,0.6186533567825947,N
H1N1,2010-01-19,L,H,2,-0.285465518544914,-0.570931037089828,N
H1N1,2010-01-20,H,L,3,1.0129905307201037,3.038971592160311,N
H1N1,2010-01-21,L,H,2,0.45782211593246025,0.9156442318649205,N
H1N1,2010-01-22,L,L,1,-0.17361544385349204,-0.17361544385349204,N
H1N1,2010-01-25,L,L,1,-0.4565195652173837,-0.4565195652173837,N
H1N1,2010-01-26,L,L,1,0.03275715150126146,0.03275715150126146,N
H1N1,2010-01-27,L,L,1,-0.05458246856694382,-0.05458246856694382,N
H1N1,2010-01-28,L,L,1,-0.054604632035915035,-0.054604632035915035,N
H1N1,2010-01-29,H,H,4,0.8742170063552157,3.496868025420863,N
H1N1,2010-02-01,H,L,3,-1.2566309447867074,-3.7698928343601223,N
H1N1,2010-02-02,L,L,1,0.28524629105328714,0.28524629105328714,N
H1N1,2010-02-03,H,H,4,-1.1596170589818655,-4.638468235927462,N
H1N1,2010-02-04,H,L,3,1.5827349547921532,4.74820486437646,N
H1N1,2010-02-05,L,L,1,0.21791675983782177,0.21791675983782177,N
H1N1,2010-02-08,L,H,2,0.13045770394246592,0.26091540788493184,N
H1N1,2010-02-09,H,H,4,-0.998912073809155,-3.99564829523662,N
H1N1,2010-02-10,H,L,3,-0.9541588067558782,-2.8624764202676345,N
H1N1,2010-02-11,L,L,1,-0.542573370447863,-0.542573370447863,N
H1N1,2010-02-12,L,H,2,0.4119372077488359,0.8238744154976718,N
H1N1,2010-02-16,L,L,1,0.18848985057122736,0.18848985057122736,N
H1N1,2010-02-17,H,H,4,-1.1398837855258415,-4.559535142103366,N
H1N1,2010-02-18,L,L,1,-0.4030012223664947,-0.4030012223664947,N
H1N1,2010-02-19,L,L,1,0.5395031972630804,0.5395031972630804,N
H1N1,2010-02-22,L,L,1,-0.4136333285734928,-0.4136333285734928,N
H1N1,2010-02-23,H,H,4,1.5603939928065858,6.241575971226343,N
H1N1,2010-02-24,L,L,1,0.24317563564524303,0.24317563564524303,N
H1N1,2010-02-25,L,L,1,0.5623497505270691,0.5623497505270691,N
H1N1,2010-02-26,L,L,1,0.51535199063657,0.51535199063657,N
H1N1,2010-03-01,L,H,2,-0.3599890991597854,-0.7199781983195708,N
H1N1,2010-03-02,L,L,1,-0.13137180343208987,-0.13137180343208987,N
H1N1,2010-03-03,L,L,1,-0.25214097509163036,-0.25214097509163036,N
H1N1,2010-03-04,L,L,1,0.5275338065179325,0.5275338065179325,N
H1N1,2010-03-05,H,H,4,-1.311909901476871,-5.247639605907484,N
H1N1,2010-03-08,L,L,1,-0.5206536120744509,-0.5206536120744509,N
H1N1,2010-03-09,L,L,1,0.022268373420875065,0.022268373420875065,N
H1N1,2010-03-10,L,L,1,-0.25607214428856606,-0.25607214428856606,N
H1N1,2010-03-11,L,L,1,0.36834693016394304,0.36834693016394304,N
H1N1,2010-03-12,L,L,1,0.6227813750618649,0.6227813750618649,N
H1N1,2010-03-15,L,H,2,-0.13262820073072223,-0.26525640146144447,N
H1N1,2010-03-16,H,H,4,0.7968138468701591,3.1872553874806364,N
H1N1,2010-03-17,L,L,1,0.4281938860739132,0.4281938860739132,N
H1N1,2010-03-18,L,L,1,-0.3279796618784414,-0.3279796618784414,N
H1N1,2010-03-19,L,L,1,0.09872107269324193,0.09872107269324193,N
H1N1,2010-03-22,L,L,1,0.10957593448222003,0.10957593448222003,N
H1N1,2010-03-23,L,L,1,-0.470666588543478,-0.470666588543478,N
H1N1,2010-03-24,H,H,4,-1.8255834158143691,-7.3023336632574765,N
H1N1,2010-03-25,L,L,1,-0.6385123996363595,-0.6385123996363595,N
H1N1,2010-03-26,L,H,2,0.28184893850673465,0.5636978770134693,N
H1N1,2010-03-29,L,L,1,-0.3822327278999227,-0.3822327278999227,N
H1N1,2010-03-30,L,L,1,0.31598916244228725,0.31598916244228725,N
H1N1,2010-03-31,L,L,1,0.6862425546882989,0.6862425546882989,N
H1N1,2010-04-01,L,L,1,-0.6145284916201144,-0.6145284916201144,N
H1N1,2010-04-05,H,H,4,-1.6638516581400253,-6.655406632560101,N
H1N1,2010-04-06,L,H,2,0.1600548741276464,0.3201097482552928,N
H1N1,2010-04-07,H,H,4,1.278395145777944,5.113580583111776,N
H1N1,2010-04-08,L,H,2,0.045073817928309445,0.09014763585661889,N
H1N1,2010-04-09,L,H,2,0.23657317460537008,0.47314634921074017,N
H1N1,2010-04-12,L,L,1,0.5282018253022436,0.5282018253022436,N
H1N1,2010-04-13,L,L,1,0.32420459443951444,0.32420459443951444,N
