Disease,Date,V_SP500_Close,V_SP500_Volume,SP500_Index_H/L,SP500_Bu/Be,SP500_Volatility,Death_H/M/L,Illness_H/M/L,News_H/M/L,Signal
EBOLA,2016-01-06,H,L,3,-1.3115420660382515,-3.9346261981147546,L,L,L,N
EBOLA,2016-01-07,H,L,3,-2.3700421050516063,-7.110126315154819,L,L,L,N
EBOLA,2016-01-08,H,L,3,-1.083840686741222,-3.251522060223666,L,L,L,N
EBOLA,2016-01-11,L,L,1,0.08532645172032449,0.08532645172032449,L,L,L,N
EBOLA,2016-01-12,H,L,3,0.7802793618448156,2.340838085534447,L,L,L,N
EBOLA,2016-01-13,H,L,3,-2.4965440402748285,-7.489632120824485,L,L,L,N
EBOLA,2016-01-14,H,L,3,1.6695939225934708,5.0087817677804125,L,L,L,N
EBOLA,2016-01-15,H,H,4,-2.159909253631931,-8.639637014527723,L,L,L,N
EBOLA,2016-01-19,L,H,2,0.05318215419634065,0.1063643083926813,L,L,L,N
EBOLA,2016-01-20,H,H,4,-1.1693854879261,-4.6775419517044,L,L,L,N
EBOLA,2016-01-21,L,H,2,0.5195419855539507,1.0390839711079014,L,L,L,N
EBOLA,2016-01-22,H,L,3,2.0283682630725774,6.085104789217732,L,L,L,N
EBOLA,2016-01-25,H,L,3,-1.5637946405160252,-4.691383921548075,L,L,L,N
EBOLA,2016-01-26,H,L,3,1.4144309246276299,4.24329277388289,L,L,L,N
EBOLA,2016-01-27,H,L,3,-1.0863455608495332,-3.2590366825485995,L,L,L,N
EBOLA,2016-01-28,L,L,1,0.5528558910220527,0.5528558910220527,L,L,L,N
EBOLA,2016-01-29,H,H,4,2.476021464486422,9.904085857945688,L,L,L,N
EBOLA,2016-02-01,L,H,2,-0.0443244134746168,-0.0886488269492336,L,L,L,N
EBOLA,2016-02-02,H,L,3,-1.8743103466056232,-5.622931039816869,L,L,L,N
EBOLA,2016-02-03,L,L,1,0.4992039011471272,0.4992039011471272,L,L,L,N
EBOLA,2016-02-04,L,L,1,0.15267734362336416,0.15267734362336416,L,L,L,N
EBOLA,2016-02-05,H,L,3,-1.8481296823200877,-5.544389046960263,L,L,L,N
EBOLA,2016-02-08,H,L,3,-1.4153878886199789,-4.246163665859937,L,L,L,N
EBOLA,2016-02-09,L,L,1,-0.06636308701657434,-0.06636308701657434,L,L,L,N
EBOLA,2016-02-10,L,L,1,-0.01889634544679497,-0.01889634544679497,L,L,L,N
EBOLA,2016-02-11,H,L,3,-1.230114587495812,-3.690343762487436,L,L,L,N
EBOLA,2016-02-12,H,L,3,1.951800905373191,5.855402716119573,L,L,L,N
EBOLA,2016-02-16,H,L,3,1.651669365823305,4.955008097469915,L,L,L,N
EBOLA,2016-02-17,H,L,3,1.648044398020665,4.944133194061995,L,L,L,N
EBOLA,2016-02-18,L,L,1,-0.4665718645228911,-0.4665718645228911,L,L,L,N
EBOLA,2016-02-19,L,L,1,-0.00260711324778784,-0.00260711324778784,L,L,L,N
EBOLA,2016-02-22,H,L,3,1.445421268341529,4.336263805024587,L,L,L,N
EBOLA,2016-02-23,H,L,3,-1.2454381906964795,-3.7363145720894386,L,L,L,N
EBOLA,2016-02-24,L,L,1,0.44397716094042305,0.44397716094042305,L,L,L,N
EBOLA,2016-02-25,H,L,3,1.1348326251425123,3.404497875427537,L,L,L,N
EBOLA,2016-02-26,L,L,1,-0.18701644719988364,-0.18701644719988364,L,L,L,N
EBOLA,2016-02-29,H,L,3,-0.8120941454274777,-2.436282436282433,L,L,L,N
EBOLA,2016-03-01,H,L,3,2.3868794087660294,7.160638226298088,L,L,L,N
EBOLA,2016-03-02,L,L,1,0.409432102509677,0.409432102509677,L,L,L,N
EBOLA,2016-03-03,L,L,1,0.3498703717687457,0.3498703717687457,L,L,L,N
EBOLA,2016-03-04,L,L,1,0.33059095013543427,0.33059095013543427,L,L,L,N
EBOLA,2016-03-07,L,L,1,0.08850044250221512,0.08850044250221512,L,L,L,N
EBOLA,2016-03-08,H,L,3,-1.1240108704340224,-3.372032611302067,L,L,L,N
EBOLA,2016-03-09,L,L,1,0.5052393318714987,0.5052393318714987,L,L,L,N
EBOLA,2016-03-10,L,L,1,0.015583684385145347,0.015583684385145347,L,L,L,N
EBOLA,2016-03-11,H,L,3,1.6395502545776264,4.918650763732879,L,L,L,N
EBOLA,2016-03-14,L,L,1,-0.12610091039911842,-0.12610091039911842,L,L,L,N
EBOLA,2016-03-15,L,L,1,-0.18369610425620353,-0.18369610425620353,L,L,L,N
EBOLA,2016-03-16,L,L,1,0.5600392870784177,0.5600392870784177,L,L,L,N
EBOLA,2016-03-17,H,L,3,0.6595238799932845,1.9785716399798536,L,L,L,N
EBOLA,2016-03-18,L,L,1,0.44055885797735783,0.44055885797735783,L,L,L,N
EBOLA,2016-03-21,L,L,1,0.09855677748611402,0.09855677748611402,L,L,L,N
EBOLA,2016-03-22,L,L,1,-0.08773640085785184,-0.08773640085785184,L,L,L,N
EBOLA,2016-03-23,L,L,1,-0.6385988876963622,-0.6385988876963622,L,L,L,N
EBOLA,2016-03-24,L,L,1,-0.037806069592627445,-0.037806069592627445,L,L,L,N
EBOLA,2016-03-28,L,L,1,0.054520270734892406,0.054520270734892406,L,L,L,N
H1N1,2009-04-16,H,L,3,1.5538811820763776,4.661643546229133,L,L,L,N
H1N1,2009-04-17,L,H,2,0.4969374783312164,0.9938749566624328,L,L,L,N
H1N1,2009-04-20,H,H,4,-4.278978840846371,-17.115915363385483,L,L,L,N
H1N1,2009-04-21,H,H,4,2.1252057328896345,8.500822931558538,L,L,L,N
H1N1,2009-04-22,L,L,1,-0.7681629964238712,-0.7681629964238712,L,L,L,N
H1N1,2009-04-23,H,H,4,0.9922351964910314,3.9689407859641257,L,L,L,N
H1N1,2009-04-24,H,H,4,1.6797351864024757,6.718940745609903,L,L,L,N
H1N1,2009-04-27,H,H,4,-1.0066610484513405,-4.026644193805362,L,L,L,N
H1N1,2009-04-28,L,L,1,-0.2740492822241203,-0.2740492822241203,L,L,L,N
H1N1,2009-04-29,H,L,3,2.1609991112774285,6.4829973338322855,L,L,L,N
H1N1,2009-04-30,L,L,1,-0.09500480747218765,-0.09500480747218765,L,L,L,N
H1N1,2009-05-01,L,H,2,0.5396363469712728,1.0792726939425457,L,L,L,N
H1N1,2009-05-04,H,H,4,3.38681739447535,13.5472695779014,L,L,L,N
H1N1,2009-05-05,L,H,2,-0.3791719941801608,-0.7583439883603216,L,L,L,N
H1N1,2009-05-06,H,H,4,1.7404292985173653,6.961717194069461,L,L,L,N
H1N1,2009-05-07,H,L,3,-1.3202396876665246,-3.9607190629995737,L,L,L,N
H1N1,2009-05-08,H,H,4,2.406903316104425,9.6276132644177,L,L,L,N
H1N1,2009-05-11,H,H,4,-2.1512435026850185,-8.604974010740074,L,L,L,N
H1N1,2009-05-12,L,L,1,-0.09788394703268422,-0.09788394703268422,L,L,L,N
H1N1,2009-05-13,H,H,4,-2.6894919359277902,-10.757967743711161,L,L,L,N
H1N1,2009-05-14,H,H,4,1.0351615530817426,4.1406462123269705,L,L,L,N
H1N1,2009-05-15,H,L,3,-1.1410079836966958,-3.4230239510900873,L,L,L,N
H1N1,2009-05-18,H,L,3,3.0389180862631537,9.116754258789461,L,L,L,N
H1N1,2009-05-19,L,L,1,-0.17368172274681015,-0.17368172274681015,L,L,L,N
H1N1,2009-05-20,L,H,2,-0.5131423915078148,-1.0262847830156296,L,L,L,N
H1N1,2009-05-21,H,H,4,-1.6757612316955717,-6.703044926782287,L,L,L,N
H1N1,2009-05-22,L,L,1,-0.14971913590670072,-0.14971913590670072,L,L,L,N
H1N1,2009-05-26,H,L,3,2.630214205186032,7.890642615558097,L,L,L,N
H1N1,2009-05-27,H,L,3,-1.8971142333000235,-5.691342699900071,L,L,L,N
H1N1,2009-05-28,H,L,3,1.5418896826641104,4.625669047992331,L,L,L,N
H1N1,2009-05-29,H,L,3,1.3574760429187371,4.072428128756211,L,L,L,N
H1N1,2009-06-01,H,L,3,2.581761211567346,7.745283634702038,L,L,L,N
H1N1,2009-06-02,L,L,1,0.19833062882474994,0.19833062882474994,L,L,L,N
H1N1,2009-06-03,H,L,3,-1.37392298410145,-4.12176895230435,L,L,L,N
H1N1,2009-06-04,H,L,3,1.148364385678713,3.4450931570361387,L,L,L,N
H1N1,2009-06-05,L,L,1,-0.2514695583897497,-0.2514695583897497,L,L,L,N
H1N1,2009-06-08,L,L,1,-0.1010541543894794,-0.1010541543894794,L,L,L,N
H1N1,2009-06-09,L,L,1,0.3503205059948389,0.3503205059948389,L,L,L,N
H1N1,2009-06-10,L,H,2,-0.3480364589412477,-0.6960729178824954,L,L,L,N
H1N1,2009-06-11,L,L,1,0.6111909705584839,0.6111909705584839,L,L,L,N
H1N1,2009-06-12,L,L,1,0.13969880091864173,0.13969880091864173,L,L,L,N
H1N1,2009-06-15,H,L,3,-2.376850804789632,-7.130552414368896,L,L,L,N
H1N1,2009-06-16,H,L,3,-1.272030485428488,-3.816091456285464,L,L,L,N
H1N1,2009-06-17,L,L,1,-0.13816243955393492,-0.13816243955393492,L,L,L,N
H1N1,2009-06-18,L,L,1,0.8411019973427303,0.8411019973427303,L,L,L,N
H1N1,2009-06-19,L,H,2,0.3114213225606344,0.6228426451212687,L,L,L,N
H1N1,2009-06-22,H,L,3,-3.0600392952899957,-9.180117885869986,L,L,L,N
H1N1,2009-06-23,L,L,1,0.23067275821913036,0.23067275821913036,L,L,L,N
H1N1,2009-06-24,L,L,1,0.6524410680371018,0.6524410680371018,L,L,L,N
H1N1,2009-06-25,H,L,3,2.1444269318711573,6.433280795613472,L,L,L,N
H1N1,2009-06-26,L,H,2,-0.14778432182209755,-0.2955686436441951,L,L,L,N
H1N1,2009-06-29,L,H,2,0.9065186636195488,1.8130373272390976,L,L,L,N
H1N1,2009-06-30,L,L,1,-0.8530785242065075,-0.8530785242065075,L,L,L,N
H1N1,2009-07-01,L,L,1,0.4361919679763293,0.4361919679763293,L,L,L,N
H1N1,2009-07-02,H,L,3,-2.9144509546966013,-8.743352864089804,L,L,L,N
H1N1,2009-07-06,L,H,2,0.256576158497146,0.513152316994292,L,L,L,N
H1N1,2009-07-07,H,L,3,-1.968354993768917,-5.905064981306751,L,L,L,N
H1N1,2009-07-08,L,H,2,-0.16685016401257746,-0.3337003280251549,L,L,L,N
H1N1,2009-07-09,L,H,2,0.35472281595343436,0.7094456319068687,L,L,L,N
H1N1,2009-07-10,L,L,1,-0.4021842570353873,-0.4021842570353873,L,L,L,N
H1N1,2009-07-13,H,L,3,2.4933741312433755,7.480122393730126,L,L,L,N
H1N1,2009-07-14,L,L,1,0.531602019865729,0.531602019865729,L,L,L,N
H1N1,2009-07-15,H,H,4,2.9629956725249373,11.85198269009975,L,L,L,N
H1N1,2009-07-16,L,L,1,0.8641763520178536,0.8641763520178536,L,L,L,N
H1N1,2009-07-17,L,L,1,-0.03826774666751964,-0.03826774666751964,L,L,L,N
H1N1,2009-07-20,H,L,3,1.1431548948297454,3.4294646844892362,L,L,L,N
H1N1,2009-07-21,L,L,1,0.36272644118049424,0.36272644118049424,L,L,L,N
H1N1,2009-07-22,L,L,1,-0.053426637893105866,-0.053426637893105866,L,L,L,N
H1N1,2009-07-23,H,H,4,2.3289695724632242,9.315878289852897,L,L,L,N
H1N1,2009-07-24,L,H,2,0.3042128875641481,0.6084257751282962,L,L,L,N
H1N1,2009-07-27,L,L,1,0.2981843432796172,0.2981843432796172,L,L,L,N
H1N1,2009-07-28,L,H,2,-0.26064468834632315,-0.5212893766926463,L,L,L,N
H1N1,2009-07-29,L,L,1,-0.4562993813927885,-0.4562993813927885,L,L,L,N
H1N1,2009-07-30,H,L,3,1.189560580423521,3.568681741270563,L,L,L,N
H1N1,2009-07-31,L,L,1,0.07398023815556876,0.07398023815556876,L,L,L,N
H1N1,2009-08-03,H,L,3,1.5342082877627838,4.6026248632883515,L,L,L,N
H1N1,2009-08-04,L,L,1,0.30120782342439867,0.30120782342439867,L,L,L,N
H1N1,2009-08-05,L,H,2,-0.29135385074329223,-0.5827077014865845,L,L,L,N
H1N1,2009-08-06,L,H,2,-0.5624700813786521,-1.1249401627573041,L,L,L,N
H1N1,2009-08-07,H,L,3,1.3439242588358047,4.031772776507414,L,L,L,N
H1N1,2009-08-10,L,H,2,-0.3344944976644726,-0.6689889953289452,L,L,L,N
H1N1,2009-08-11,H,L,3,-1.2660113196306222,-3.7980339588918666,L,L,L,N
H1N1,2009-08-12,H,L,3,1.1525116910544586,3.457535073163376,L,L,L,N
H1N1,2009-08-13,L,L,1,0.6880027042881043,0.6880027042881043,L,L,L,N
H1N1,2009-08-14,L,L,1,-0.8531395337355474,-0.8531395337355474,L,L,L,N
H1N1,2009-08-17,H,L,3,-2.4260773436644123,-7.278232030993237,L,L,L,N
H1N1,2009-08-18,H,L,3,1.014565237361298,3.0436957120838937,L,L,L,N
H1N1,2009-08-19,L,L,1,0.686087281619141,0.686087281619141,L,L,L,N
H1N1,2009-08-20,H,L,3,1.0948758605463293,3.284627581638988,L,L,L,N
H1N1,2009-08-21,H,H,4,1.862275033006755,7.44910013202702,L,L,L,N
H1N1,2009-08-24,L,L,1,-0.05554851724441923,-0.05554851724441923,L,L,L,N
H1N1,2009-08-25,L,L,1,0.23791879558485718,0.23791879558485718,L,L,L,N
H1N1,2009-08-26,L,L,1,0.01167315175096828,0.01167315175096828,L,L,L,N
H1N1,2009-08-27,L,L,1,0.2781776446329376,0.2781776446329376,L,L,L,N
H1N1,2009-08-28,L,L,1,-0.19883993869910244,-0.19883993869910244,L,L,L,N
H1N1,2009-08-31,L,L,1,-0.8076351160914763,-0.8076351160914763,L,L,L,N
H1N1,2009-09-01,H,H,4,-2.212380709764661,-8.849522839058643,L,L,L,N
H1N1,2009-09-02,L,L,1,-0.32964610636847524,-0.32964610636847524,L,L,L,N
H1N1,2009-09-03,L,H,2,0.8534807740638417,1.7069615481276834,L,L,L,N
H1N1,2009-09-04,H,L,3,1.3117499302260693,3.935249790678208,L,L,L,N
H1N1,2009-09-08,L,H,2,0.884494293585214,1.768988587170428,L,L,L,N
H1N1,2009-09-09,L,L,1,0.7782404743560845,0.7782404743560845,L,L,L,N
H1N1,2009-09-10,H,L,3,1.0422210824777345,3.1266632474332035,L,L,L,N
H1N1,2009-09-11,L,L,1,-0.1350393625376034,-0.1350393625376034,L,L,L,N
H1N1,2009-09-14,L,L,1,0.6339129017099321,0.6339129017099321,L,L,L,N
H1N1,2009-09-15,L,H,2,0.313530409590812,0.627060819181624,L,L,L,N
H1N1,2009-09-16,H,L,3,1.5323522985284388,4.597056895585316,L,L,L,N
H1N1,2009-09-17,L,L,1,-0.3059620494778925,-0.3059620494778925,L,L,L,N
H1N1,2009-09-18,L,L,1,0.2637284254192851,0.2637284254192851,L,L,L,N
H1N1,2009-09-21,L,L,1,-0.34072825985208555,-0.34072825985208555,L,L,L,N
H1N1,2009-09-22,L,L,1,0.6574868972254011,0.6574868972254011,L,L,L,N
H1N1,2009-09-23,H,L,3,-1.0068491872422425,-3.0205475617267274,L,L,L,N
H1N1,2009-09-24,H,L,3,-0.9511061675794297,-2.853318502738289,L,L,L,N
H1N1,2009-09-25,L,L,1,-0.6090713565160999,-0.6090713565160999,L,L,L,N
H1N1,2009-09-28,H,L,3,1.7809609529098491,5.342882858729547,L,L,L,N
H1N1,2009-09-29,L,H,2,-0.22295809892943774,-0.4459161978588755,L,L,L,N
H1N1,2009-09-30,L,H,2,-0.3337701888535771,-0.6675403777071542,L,L,L,N
H1N1,2009-10-01,H,L,3,-2.5750423339987005,-7.725127001996102,L,L,L,N
H1N1,2009-10-02,L,L,1,-0.45055105112393745,-0.45055105112393745,L,L,L,N
H1N1,2009-10-05,H,H,4,1.487500121926244,5.950000487704976,L,L,L,N
H1N1,2009-10-06,H,L,3,1.3705476423889529,4.111642927166859,L,L,L,N
H1N1,2009-10-07,L,L,1,0.27021389563106624,0.27021389563106624,L,L,L,N
H1N1,2009-10-08,L,L,1,0.7479410346360238,0.7479410346360238,L,L,L,N
H1N1,2009-10-09,L,H,2,0.5640650223373456,1.1281300446746911,L,L,L,N
H1N1,2009-10-12,L,L,1,0.43770823806101866,0.43770823806101866,L,L,L,N
H1N1,2009-10-13,L,L,1,-0.2787637755765737,-0.2787637755765737,L,L,L,N
H1N1,2009-10-14,H,H,4,1.755530293147456,7.022121172589824,L,L,L,N
H1N1,2009-10-15,L,L,1,0.41574330140472515,0.41574330140472515,L,L,L,N
H1N1,2009-10-16,L,L,1,-0.809805209017278,-0.809805209017278,L,L,L,N
H1N1,2009-10-19,H,L,3,0.9405339805825363,2.821601941747609,L,L,L,N
H1N1,2009-10-20,L,L,1,-0.6239127068703332,-0.6239127068703332,L,L,L,N
H1N1,2009-10-21,L,L,1,-0.8853775227759986,-0.8853775227759986,L,L,L,N
H1N1,2009-10-22,H,L,3,1.064361013501025,3.1930830405030752,L,L,L,N
H1N1,2009-10-23,H,L,3,-1.2178495942026468,-3.6535487826079405,L,L,L,N
H1N1,2009-10-26,H,H,4,-1.1726565394590494,-4.690626157836197,L,L,L,N
H1N1,2009-10-27,L,L,1,-0.3308527189907595,-0.3308527189907595,L,L,L,N
H1N1,2009-10-28,H,H,4,-1.9540910843418802,-7.816364337367521,L,L,L,N
H1N1,2009-10-29,H,L,3,2.2519973528480675,6.755992058544202,L,L,L,N
H1N1,2009-10-30,H,L,3,-2.807402613238774,-8.422207839716322,L,L,L,N
H1N1,2009-11-02,L,L,1,0.646605802080713,0.646605802080713,L,L,L,N
H1N1,2009-11-03,L,L,1,0.24259742252223937,0.24259742252223937,L,L,L,N
H1N1,2009-11-04,L,L,1,0.10426531217415658,0.10426531217415658,L,L,L,N
H1N1,2009-11-05,H,L,3,1.9235547061634106,5.770664118490232,L,L,L,N
H1N1,2009-11-06,L,L,1,0.2503211047879539,0.2503211047879539,L,L,L,N
H1N1,2009-11-09,H,L,3,2.222949593191803,6.668848779575409,L,L,L,N
H1N1,2009-11-10,L,L,1,-0.005489126954349999,-0.005489126954349999,L,L,L,N
H1N1,2009-11-11,L,L,1,0.5031975919707943,0.5031975919707943,L,L,L,N
H1N1,2009-11-12,H,L,3,-1.0259351303128716,-3.077805390938615,L,L,L,N
H1N1,2009-11-13,L,L,1,0.5739303189728151,0.5739303189728151,L,L,L,N
H1N1,2009-11-16,H,H,4,1.4467571423345538,5.787028569338215,L,L,L,N
H1N1,2009-11-17,L,L,1,0.09104840890652444,0.09104840890652444,L,L,L,N
H1N1,2009-11-18,L,L,1,-0.04593311777791875,-0.04593311777791875,L,L,L,N
H1N1,2009-11-19,H,L,3,-1.3425842494142914,-4.027752748242874,L,L,L,N
H1N1,2009-11-20,L,L,1,-0.32149054708192626,-0.32149054708192626,L,L,L,N
H1N1,2009-11-23,H,L,3,1.361578918433537,4.084736755300611,L,L,L,N
H1N1,2009-11-24,L,L,1,-0.05333381544690985,-0.05333381544690985,L,L,L,N
H1N1,2009-11-25,L,L,1,0.4504137837471278,0.4504137837471278,L,L,L,N
H1N1,2009-11-27,H,H,4,-1.7233462089084717,-6.893384835633887,L,L,L,N
H1N1,2009-11-30,L,H,2,0.37929802380234356,0.7585960476046871,L,L,L,N
H1N1,2009-12-01,H,L,3,1.207524437994567,3.6225733139837013,L,L,L,N
H1N1,2009-12-02,L,L,1,0.03426942986490822,0.03426942986490822,L,L,L,N
H1N1,2009-12-03,L,H,2,-0.8402149219285171,-1.6804298438570342,L,L,L,N
H1N1,2009-12-04,L,H,2,0.550949159938896,1.101898319877792,L,L,L,N
H1N1,2009-12-07,L,H,2,-0.24683990668908917,-0.49367981337817834,L,L,L,N
H1N1,2009-12-08,H,L,3,-1.0260593700430531,-3.0781781101291594,L,L,L,N
H1N1,2009-12-09,L,L,1,0.3672396582198534,0.3672396582198534,L,L,L,N
H1N1,2009-12-10,L,L,1,0.5848860339069617,0.5848860339069617,L,L,L,N
H1N1,2009-12-11,L,L,1,0.368304077652315,0.368304077652315,L,L,L,N
H1N1,2009-12-14,L,H,2,0.6959445413544652,1.3918890827089303,L,L,L,N
H1N1,2009-12-15,L,L,1,-0.5547028569889756,-0.5547028569889756,L,L,L,N
H1N1,2009-12-16,L,L,1,0.11282301228416891,0.11282301228416891,L,L,L,N
H1N1,2009-12-17,H,H,4,-1.1819542364629787,-4.727816945851915,L,L,L,N
H1N1,2009-12-18,L,H,2,0.5839043126807608,1.1678086253615216,L,L,L,N
H1N1,2009-12-21,H,H,4,1.0503687175161147,4.201474870064459,L,L,L,N
H1N1,2009-12-22,L,L,1,0.35635743458553026,0.35635743458553026,L,L,L,N
H1N1,2009-12-23,L,L,1,0.2298706642099413,0.2298706642099413,L,L,L,N
H1N1,2009-12-24,L,H,2,0.5256159701585883,1.0512319403171766,L,L,L,N
H1N1,2009-12-28,L,H,2,0.1154037355301396,0.2308074710602792,L,L,L,N
H1N1,2009-12-29,L,L,1,-0.14098494387202454,-0.14098494387202454,L,L,L,N
H1N1,2009-12-30,L,L,1,0.02042284161642982,0.02042284161642982,L,L,L,N
H1N1,2009-12-31,H,L,3,-1.004953747270132,-3.014861241810396,L,L,L,N
H1N1,2010-01-04,H,H,4,1.6043404178997411,6.4173616715989645,L,L,L,N
H1N1,2010-01-05,L,H,2,0.3115649740951021,0.6231299481902042,L,L,L,N
H1N1,2010-01-06,L,H,2,0.05455249357688707,0.10910498715377415,L,L,L,N
H1N1,2010-01-07,L,L,1,0.3992472342895237,0.3992472342895237,L,L,L,N
H1N1,2010-01-08,L,L,1,0.2890477191507257,0.2890477191507257,L,L,L,N
H1N1,2010-01-11,L,L,1,0.17467554018411047,0.17467554018411047,L,L,L,N
H1N1,2010-01-12,H,L,3,-0.9381157474411039,-2.814347242323312,L,L,L,N
H1N1,2010-01-13,L,L,1,0.8325852387741861,0.8325852387741861,L,L,L,N
H1N1,2010-01-14,L,L,1,0.2426506528873551,0.2426506528873551,L,L,L,N
H1N1,2010-01-15,H,H,4,-1.0823189314386306,-4.329275725754522,L,L,L,N
H1N1,2010-01-19,H,L,3,1.2499669903083488,3.7499009709250464,L,L,L,N
H1N1,2010-01-20,H,L,3,-1.0597880423915296,-3.1793641271745887,L,L,L,N
H1N1,2010-01-21,H,H,4,-1.894485255351297,-7.577941021405188,L,L,L,N
H1N1,2010-01-22,H,L,3,-2.214101461736895,-6.642304385210684,L,L,L,N
H1N1,2010-01-25,L,H,2,0.45980801641385405,0.9196160328277081,L,L,L,N
H1N1,2010-01-26,L,L,1,-0.42032130418132585,-0.42032130418132585,L,L,L,N
H1N1,2010-01-27,L,L,1,0.48801926440023013,0.48801926440023013,L,L,L,N
H1N1,2010-01-28,H,L,3,-1.1817767653758526,-3.545330296127558,L,L,L,N
H1N1,2010-01-29,H,L,3,-0.9829142577890915,-2.9487427733672744,L,L,L,N
H1N1,2010-02-01,H,H,4,1.4256846731913742,5.702738692765497,L,L,L,N
H1N1,2010-02-02,H,L,3,1.2973062303751393,3.8919186911254178,L,L,L,N
H1N1,2010-02-03,L,L,1,-0.5465372379476308,-0.5465372379476308,L,L,L,N
H1N1,2010-02-04,H,H,4,-3.1140638670166254,-12.456255468066502,L,L,L,N
H1N1,2010-02-05,L,L,1,0.28877538542579906,0.28877538542579906,L,L,L,N
H1N1,2010-02-08,L,H,2,-0.8854039655592949,-1.7708079311185898,L,L,L,N
H1N1,2010-02-09,H,H,4,1.3040104472244796,5.216041788897918,L,L,L,N
H1N1,2010-02-10,L,L,1,-0.22325598774426414,-0.22325598774426414,L,L,L,N
H1N1,2010-02-11,H,L,3,0.9680469605759523,2.904140881727857,L,L,L,N
H1N1,2010-02-12,L,L,1,-0.2744628965107965,-0.2744628965107965,L,L,L,N
H1N1,2010-02-16,H,L,3,1.8000762428987072,5.4002287286961215,L,L,L,N
H1N1,2010-02-17,L,L,1,0.42379460575228123,0.42379460575228123,L,L,L,N
H1N1,2010-02-18,L,L,1,0.6584751389255183,0.6584751389255183,L,L,L,N
H1N1,2010-02-19,L,L,1,0.21865823356674863,0.21865823356674863,L,L,L,N
H1N1,2010-02-22,L,L,1,-0.10458270598736608,-0.10458270598736608,L,L,L,N
H1N1,2010-02-23,H,L,3,-1.210277885578659,-3.6308336567359767,L,L,L,N
H1N1,2010-02-24,H,L,3,0.9720445824958901,2.9161337474876703,L,L,L,N
H1N1,2010-02-25,L,L,1,-0.20900437913936587,-0.20900437913936587,L,L,L,N
H1N1,2010-02-26,L,L,1,0.1414414332731928,0.1414414332731928,L,L,L,N
H1N1,2010-03-01,H,L,3,1.0158534708326838,3.0475604124980515,L,L,L,N
H1N1,2010-03-02,L,L,1,0.23303546620536686,0.23303546620536686,L,L,L,N
H1N1,2010-03-03,L,L,1,0.0429219089518984,0.0429219089518984,L,L,L,N
H1N1,2010-03-04,L,L,1,0.3736179265098949,0.3736179265098949,L,L,L,N
H1N1,2010-03-05,H,L,3,1.3998593016732341,4.199577905019702,L,L,L,N
H1N1,2010-03-08,L,L,1,-0.01668584074683288,-0.01668584074683288,L,L,L,N
H1N1,2010-03-09,L,H,2,0.17039964866052415,0.3407992973210483,L,L,L,N
H1N1,2010-03-10,L,L,1,0.4533338009890864,0.4533338009890864,L,L,L,N
H1N1,2010-03-11,L,L,1,0.4041515000742013,0.4041515000742013,L,L,L,N
H1N1,2010-03-12,L,L,1,-0.021734594519406958,-0.021734594519406958,L,L,L,N
H1N1,2010-03-15,L,L,1,0.045217784502482594,0.045217784502482594,L,L,L,N
H1N1,2010-03-16,L,L,1,0.7779158807833086,0.7779158807833086,L,L,L,N
H1N1,2010-03-17,L,L,1,0.5821675607610377,0.5821675607610377,L,L,L,N
H1N1,2010-03-18,L,L,1,-0.03344166145035077,-0.03344166145035077,L,L,L,N
H1N1,2010-03-19,L,H,2,-0.5077970870288606,-1.0155941740577212,L,L,L,N
H1N1,2010-03-22,L,L,1,0.5095266833347489,0.5095266833347489,L,L,L,N
H1N1,2010-03-23,L,L,1,0.7170979833763802,0.7170979833763802,L,L,L,N
H1N1,2010-03-24,L,L,1,-0.5493242034799062,-0.5493242034799062,L,L,L,N
H1N1,2010-03-25,L,H,2,-0.17041756585483014,-0.3408351317096603,L,L,L,N
H1N1,2010-03-26,L,L,1,0.07377351530799547,0.07377351530799547,L,L,L,N
H1N1,2010-03-29,L,L,1,0.5683230612297363,0.5683230612297363,L,L,L,N
H1N1,2010-03-30,L,L,1,0.004261775285119285,0.004261775285119285,L,L,L,N
H1N1,2010-03-31,L,L,1,-0.3272903935155558,-0.3272903935155558,L,L,L,N
H1N1,2010-04-01,L,L,1,0.7413868294810166,0.7413868294810166,L,L,L,N
H1N1,2010-04-05,L,L,1,0.7919531448943307,0.7919531448943307,L,L,L,N
H1N1,2010-04-06,L,L,1,0.16843098119467825,0.16843098119467825,L,L,L,N
H1N1,2010-04-07,L,H,2,-0.5876764500643228,-1.1753529001286456,L,L,L,N
H1N1,2010-04-08,L,L,1,0.337437840397814,0.337437840397814,L,L,L,N
H1N1,2010-04-09,L,L,1,0.6692345945399136,0.6692345945399136,L,L,L,N
H1N1,2010-04-12,L,L,1,0.1766621733633844,0.1766621733633844,L,L,L,N
H1N1,2010-04-13,L,L,1,0.06853436747793484,0.06853436747793484,L,L,L,N
H1N1,2010-04-14,H,L,3,1.1150087697319178,3.3450263091957533,L,L,L,N
H1N1,2010-04-15,L,L,1,0.08425226118200513,0.08425226118200513,L,L,L,N
H1N1,2010-04-16,H,H,4,-1.6126503090775457,-6.450601236310183,L,L,L,N
H1N1,2010-04-19,L,H,2,0.4521318983667699,0.9042637967335398,L,L,L,N
H1N1,2010-04-20,L,H,2,0.805832052909361,1.611664105818722,L,L,L,N
H1N1,2010-04-21,L,L,1,-0.10271958382001012,-0.10271958382001012,L,L,L,N
