,Disease,Date,V_Close,V_Volume,Index_H/L,Bu/Be,Volatility,Death_H/M/L,Illness_H/M/L,News_H/M/L,Signal
292,EBOLA,2015-04-30,L,L,1,0.17497335142830917,0.17497335142830917,L,L,M,N
293,EBOLA,2015-05-01,H,L,3,-1.548231080942386,-4.644693242827158,L,L,M,S
294,EBOLA,2015-05-04,H,L,3,-0.9435467741935377,-2.830640322580613,L,L,M,B
295,EBOLA,2015-05-05,L,H,2,-0.138401039837166,-0.276802079674332,L,L,M,N
296,EBOLA,2015-05-06,H,L,3,-1.7120544036506091,-5.136163210951827,L,L,M,S
297,EBOLA,2015-05-07,H,L,3,1.3437309446538093,4.031192833961428,L,L,L,B
298,EBOLA,2015-05-08,L,L,1,0.27009494188900973,0.27009494188900973,L,L,L,N
299,EBOLA,2015-05-11,H,L,3,-2.4324569025800824,-7.297370707740248,L,L,L,S
300,EBOLA,2015-05-12,L,L,1,0.25934660971593804,0.25934660971593804,L,L,M,N
301,EBOLA,2015-05-13,H,L,3,-0.8010672830796817,-2.403201849239045,L,L,M,B
302,EBOLA,2015-05-14,L,H,2,0.26917901083054474,0.5383580216610895,L,L,M,N
303,EBOLA,2015-05-15,H,H,4,2.005032768583037,8.020131074332149,L,L,M,B
304,EBOLA,2015-05-18,H,L,3,-1.6777638515589666,-5.0332915546769,L,L,L,S
305,EBOLA,2015-05-19,H,L,3,-0.88666246206619,-2.65998738619857,L,L,L,B
306,EBOLA,2015-05-20,L,L,1,0.1687939939031935,0.1687939939031935,L,L,L,N
307,EBOLA,2015-05-21,H,H,4,1.3985980049102897,5.594392019641159,L,L,L,B
308,EBOLA,2015-05-22,L,H,2,0.04154881664393262,0.08309763328786524,L,L,L,N
309,EBOLA,2015-05-26,H,H,4,1.7109609350338673,6.843843740135469,L,L,L,B
310,EBOLA,2015-05-27,L,H,2,0.228645273792627,0.457290547585254,L,L,L,N
311,EBOLA,2015-05-28,L,L,1,-0.24441584234016211,-0.24441584234016211,L,L,L,N
312,EBOLA,2015-05-29,L,L,1,0.22051371740421377,0.22051371740421377,L,L,L,N
313,EBOLA,2015-06-01,H,H,4,-1.2875902639360226,-5.15036105574409,L,L,L,S
314,EBOLA,2015-06-02,H,L,3,-1.395191151536146,-4.185573454608438,L,L,L,S
315,EBOLA,2015-06-03,H,H,4,-1.60750583376581,-6.43002333506324,L,L,L,S
316,EBOLA,2015-06-04,H,L,3,1.3019111972918163,3.9057335918754488,L,L,L,B
317,EBOLA,2015-06-05,H,L,3,-1.217979809710723,-3.653939429132169,L,L,L,S
318,EBOLA,2015-06-08,L,H,2,-0.1105416685466265,-0.221083337093253,L,L,L,N
319,EBOLA,2015-06-09,H,H,4,-0.791691488961499,-3.166765955845996,L,L,L,B
320,EBOLA,2015-06-10,H,L,3,-0.8752393952699555,-2.6257181858098666,L,L,L,B
321,EBOLA,2015-06-11,H,L,3,2.1035319105834116,6.310595731750235,L,L,L,B
322,EBOLA,2015-06-12,L,H,2,0.0,0.0,L,L,L,N
323,EBOLA,2015-06-15,L,L,1,0.16108690532650183,0.16108690532650183,L,L,L,N
324,EBOLA,2015-06-16,H,L,3,0.787202478307103,2.361607434921309,L,L,L,B
325,EBOLA,2015-06-17,H,H,4,-0.772653061224482,-3.090612244897928,L,L,L,B
326,EBOLA,2015-06-18,L,L,1,-0.49090308098345137,-0.49090308098345137,L,L,L,N
327,EBOLA,2015-06-19,H,L,3,1.2843429446287358,3.8530288338862073,L,L,L,B
328,EBOLA,2015-06-22,H,L,3,-2.04064491030157,-6.1219347309047105,L,L,L,S
329,EBOLA,2015-06-23,L,L,1,-0.6000900025702527,-0.6000900025702527,L,L,L,N
330,EBOLA,2015-06-24,H,L,3,0.8624407295154901,2.5873221885464703,L,L,L,B
331,EBOLA,2015-06-25,L,L,1,-0.3505737584584945,-0.3505737584584945,L,L,L,N
332,EBOLA,2015-06-26,H,H,4,-1.1240758441387055,-4.496303376554822,L,L,L,S
333,EBOLA,2015-06-29,H,H,4,2.646876612508642,10.587506450034567,L,L,L,B
334,EBOLA,2015-06-30,H,L,3,-0.6932702121514311,-2.0798106364542934,L,L,M,B
335,EBOLA,2015-07-01,H,L,3,-1.5664873281669323,-4.699461984500797,L,L,M,S
336,EBOLA,2015-07-02,L,H,2,0.3286602578621345,0.657320515724269,L,L,M,N
337,EBOLA,2015-07-06,H,H,4,1.8534499999999898,7.413799999999959,L,L,L,B
338,EBOLA,2015-07-07,H,H,4,0.9394836912486992,3.757934764994797,L,L,L,B
339,EBOLA,2015-07-08,H,H,4,0.8636583789425112,3.4546335157700447,L,L,L,B
340,EBOLA,2015-07-09,H,L,3,-1.9702410676677995,-5.910723203003398,L,L,L,S
341,EBOLA,2015-07-10,H,L,3,-1.585816682256036,-4.757450046768108,L,L,L,S
342,EBOLA,2015-07-13,L,H,2,-0.31021196957659036,-0.6204239391531807,L,L,L,N
343,EBOLA,2015-07-14,L,H,2,0.3284622641807733,0.6569245283615466,L,L,L,N
344,EBOLA,2015-07-15,H,H,4,1.0597079348668936,4.2388317394675745,L,L,L,B
345,EBOLA,2015-07-16,H,L,3,0.6905353617083776,2.071606085125133,L,L,L,B
346,EBOLA,2015-07-17,L,L,1,0.5164676952293057,0.5164676952293057,L,L,L,N
347,EBOLA,2015-07-20,L,L,1,-0.42115902610210254,-0.42115902610210254,L,L,L,N
348,EBOLA,2015-07-21,L,L,1,0.5413635548861206,0.5413635548861206,L,L,L,N
349,EBOLA,2015-07-22,L,L,1,0.6225786587365167,0.6225786587365167,L,L,L,N
350,EBOLA,2015-07-23,H,H,4,1.2458177465855869,4.983270986342347,L,L,M,B
351,EBOLA,2015-07-24,L,L,1,0.24775209340992532,0.24775209340992532,L,L,M,N
352,EBOLA,2015-07-27,L,L,1,0.5354658582705785,0.5354658582705785,L,L,M,N
353,EBOLA,2015-07-28,H,L,3,-0.7292682667218275,-2.1878048001654826,L,L,M,B
354,EBOLA,2015-07-29,L,L,1,-0.3714444841693032,-0.3714444841693032,L,L,M,N
355,EBOLA,2015-07-30,H,L,3,0.7705054044036208,2.3115162132108624,L,L,M,B
356,EBOLA,2015-07-31,H,H,4,0.7399506883158047,2.9598027532632187,L,L,M,B
357,EBOLA,2015-08-03,H,L,3,0.8324524674157452,2.4973574022472356,L,L,M,B
358,EBOLA,2015-08-04,H,H,4,-0.7932035420509131,-3.1728141682036526,L,L,M,B
359,EBOLA,2015-08-05,H,L,3,-0.7505898670147615,-2.2517696010442845,L,L,M,B
360,EBOLA,2015-08-06,H,L,3,0.8877936557699417,2.663380967309825,L,L,M,B
361,EBOLA,2015-08-07,H,H,4,1.3118169645934152,5.247267858373661,L,L,L,B
362,EBOLA,2015-08-10,H,L,3,-1.2385338986177885,-3.7156016958533655,L,L,L,S
363,EBOLA,2015-08-11,H,H,4,1.587945400945956,6.351781603783824,L,L,L,B
364,EBOLA,2015-08-12,L,L,1,-0.54509018036073,-0.54509018036073,L,L,L,N
365,EBOLA,2015-08-13,L,L,1,-0.32240025791892,-0.32240025791892,L,L,L,N
366,EBOLA,2015-08-14,L,H,2,0.23449583948405017,0.46899167896810035,L,L,L,N
367,EBOLA,2015-08-17,L,H,2,0.4517570220374134,0.9035140440748268,L,L,L,N
368,EBOLA,2015-08-18,H,H,4,-0.787018971739939,-3.148075886959756,L,L,L,B
369,EBOLA,2015-08-19,H,H,4,0.9875352032739482,3.9501408130957927,L,L,L,B
370,EBOLA,2015-08-20,H,L,3,1.0099350591546097,3.029805177463829,L,L,L,B
371,EBOLA,2015-08-21,L,L,1,0.3015434129870709,0.3015434129870709,L,L,L,N
372,EBOLA,2015-08-24,L,H,2,-0.03164636025876355,-0.0632927205175271,L,L,L,N
373,EBOLA,2015-08-25,H,L,3,-1.6065202468619755,-4.819560740585926,L,L,L,S
374,EBOLA,2015-08-26,H,L,3,-1.930348235657553,-5.791044706972659,L,L,L,S
375,EBOLA,2015-08-27,L,H,2,0.0574099893381419,0.1148199786762838,L,L,L,N
376,EBOLA,2015-08-28,L,L,1,0.2950827868852368,0.2950827868852368,L,L,L,N
377,EBOLA,2015-08-31,H,L,3,-0.768227355604556,-2.304682066813668,L,L,L,B
378,EBOLA,2015-09-01,L,H,2,0.5023892357501225,1.004778471500245,L,L,L,N
379,EBOLA,2015-09-02,H,H,4,-0.8604408822456944,-3.4417635289827775,L,L,L,B
380,EBOLA,2015-09-03,L,L,1,0.48768142285464666,0.48768142285464666,L,L,L,N
381,EBOLA,2015-09-04,H,L,3,0.9130542074525128,2.7391626223575383,L,L,L,B
382,EBOLA,2015-09-08,H,L,3,-1.4753806651450985,-4.426141995435295,L,L,L,S
383,EBOLA,2015-09-09,L,L,1,0.47984941309218154,0.47984941309218154,L,L,L,N
384,EBOLA,2015-09-10,L,L,1,-0.6751749858009415,-0.6751749858009415,L,L,L,N
385,EBOLA,2015-09-11,L,L,1,0.6300273720474259,0.6300273720474259,L,L,L,N
386,EBOLA,2015-09-14,L,L,1,0.15652277911297752,0.15652277911297752,L,L,L,N
387,EBOLA,2015-09-15,H,H,4,-1.9164352374332116,-7.665740949732847,L,L,L,S
388,EBOLA,2015-09-16,L,H,2,-0.3773559748427635,-0.754711949685527,L,L,L,N
389,EBOLA,2015-09-17,H,H,4,1.2205361644645807,4.882144657858323,L,L,L,B
390,EBOLA,2015-09-18,H,L,3,1.5384598752598677,4.615379625779603,L,L,L,B
391,EBOLA,2015-09-21,H,L,3,-1.629809199505472,-4.889427598516416,L,L,L,S
392,EBOLA,2015-09-22,H,L,3,1.3903904638215892,4.1711713914647675,L,L,L,B
393,EBOLA,2015-09-23,L,L,1,-0.008213171359938709,-0.008213171359938709,L,L,L,N
394,EBOLA,2015-09-24,L,H,2,0.6816137147478196,1.3632274294956392,L,L,L,N
395,EBOLA,2015-09-25,H,L,3,-0.8645978933865872,-2.5937936801597616,L,L,L,B
396,EBOLA,2015-09-28,H,L,3,1.7113723736105646,5.134117120831694,L,L,M,B
397,EBOLA,2015-09-29,L,L,1,0.28312408308224235,0.28312408308224235,L,L,M,N
398,EBOLA,2015-09-30,L,L,1,-0.3468581080353417,-0.3468581080353417,L,L,M,N
399,EBOLA,2015-10-01,L,L,1,0.21855026535089195,0.21855026535089195,L,L,M,N
400,EBOLA,2015-10-02,L,H,2,0.6057669106819707,1.2115338213639415,L,L,M,N
401,EBOLA,2015-10-05,H,L,3,-1.356771858650796,-4.070315575952388,L,L,M,S
402,EBOLA,2015-10-06,L,H,2,0.43134938313627025,0.8626987662725405,L,L,M,N
403,EBOLA,2015-10-07,L,L,1,-0.3322560724107637,-0.3322560724107637,L,L,M,N
404,EBOLA,2015-10-08,H,H,4,-0.8374656612320619,-3.3498626449282476,L,L,M,B
405,EBOLA,2015-10-09,L,L,1,0.26238111071155146,0.26238111071155146,L,L,M,N
406,EBOLA,2015-10-12,H,H,4,0.7605495646103133,3.0421982584412532,L,L,M,B
407,EBOLA,2015-10-13,L,H,2,0.17043990074214754,0.3408798014842951,L,L,M,N
408,EBOLA,2015-10-14,H,H,4,0.8750624027720422,3.5002496110881687,L,L,M,B
409,EBOLA,2015-10-15,L,L,1,-0.48996064257027516,-0.48996064257027516,L,L,M,N
410,EBOLA,2015-10-16,L,L,1,0.0322875133770939,0.0322875133770939,L,L,M,N
411,EBOLA,2015-10-19,L,L,1,-0.274351650125082,-0.274351650125082,L,L,M,N
412,EBOLA,2015-10-20,L,L,1,-0.6149316486748546,-0.6149316486748546,L,L,M,N
413,EBOLA,2015-10-21,H,L,3,0.9932434911138266,2.97973047334148,L,L,M,B
414,EBOLA,2015-10-22,L,L,1,0.16928576777219817,0.16928576777219817,L,L,M,N
415,EBOLA,2015-10-23,H,L,3,-0.8530540664243746,-2.559162199273124,L,L,M,B
416,EBOLA,2015-10-26,L,L,1,0.6655844317918325,0.6655844317918325,L,L,M,N
417,EBOLA,2015-10-27,L,L,1,0.2499637215762851,0.2499637215762851,L,L,M,N
418,EBOLA,2015-10-28,L,L,1,-0.40215554729903236,-0.40215554729903236,L,L,M,N
419,EBOLA,2015-10-29,H,H,4,-1.5908915191651274,-6.3635660766605096,L,L,M,S
420,EBOLA,2015-10-30,H,L,3,0.7549630661828122,2.2648891985484365,L,L,M,B
421,EBOLA,2015-11-02,L,L,1,-0.6760074985828979,-0.6760074985828979,L,L,M,N
422,EBOLA,2015-11-03,H,L,3,-0.820008220254409,-2.460024660763227,L,L,M,B
423,EBOLA,2015-11-04,L,L,1,0.11574948612855795,0.11574948612855795,L,L,M,N
424,EBOLA,2015-11-05,L,L,1,-0.26426543114262957,-0.26426543114262957,L,L,M,N
425,EBOLA,2015-11-06,H,H,4,-1.465593312882174,-5.862373251528696,L,L,L,S
426,EBOLA,2015-11-09,L,L,1,-0.5630235294117547,-0.5630235294117547,L,L,L,N
427,EBOLA,2015-11-10,L,L,1,0.295781284614538,0.295781284614538,L,L,L,N
428,EBOLA,2015-11-11,L,H,2,-0.21065048870912984,-0.42130097741825967,L,L,L,N
429,EBOLA,2015-11-12,L,H,2,0.4812969686734725,0.962593937346945,L,L,L,N
430,EBOLA,2015-11-13,L,L,1,0.5714285714285783,0.5714285714285783,L,L,L,N
431,EBOLA,2015-11-16,L,L,1,-0.09191176470589868,-0.09191176470589868,L,L,L,N
432,EBOLA,2015-11-17,L,L,1,0.16726352764071528,0.16726352764071528,L,L,L,N
433,EBOLA,2015-11-18,L,L,1,0.20873341092260134,0.20873341092260134,L,L,L,N
434,EBOLA,2015-11-19,L,L,1,0.6665580903155499,0.6665580903155499,L,L,L,N
435,EBOLA,2015-11-20,L,L,1,-0.30624317166031423,-0.30624317166031423,L,L,L,N
436,EBOLA,2015-11-23,L,L,1,0.3071839013827349,0.3071839013827349,L,L,L,N
437,EBOLA,2015-11-24,L,H,2,-0.008278430723385188,-0.016556861446770377,L,L,L,N
438,EBOLA,2015-11-25,L,L,1,0.23176724164832851,0.23176724164832851,L,L,L,N
439,EBOLA,2015-11-27,L,L,1,-0.09909571720524424,-0.09909571720524424,L,L,L,N
440,EBOLA,2015-11-30,L,H,2,0.39678928331992047,0.7935785666398409,L,L,L,N
441,EBOLA,2015-12-01,H,H,4,1.1362742149759075,4.54509685990363,L,L,L,B
442,EBOLA,2015-12-02,L,H,2,0.032566147804824475,0.06513229560964895,L,L,L,N
443,EBOLA,2015-12-03,H,H,4,-2.718323364898101,-10.873293459592404,L,L,L,S
444,EBOLA,2015-12-04,H,L,3,0.8784430760348405,2.6353292281045215,L,L,L,B
445,EBOLA,2015-12-07,H,L,3,0.9703084927797478,2.9109254783392435,L,L,L,B
446,EBOLA,2015-12-08,L,L,1,0.04927967145789136,0.04927967145789136,L,L,L,N
447,EBOLA,2015-12-09,L,L,1,-0.10672194576342164,-0.10672194576342164,L,L,L,N
448,EBOLA,2015-12-10,L,H,2,0.13148915187375376,0.2629783037475075,L,L,L,N
449,EBOLA,2015-12-11,H,H,4,1.5758421397190414,6.303368558876166,L,L,L,B
450,EBOLA,2015-12-14,H,L,3,-1.29282318531313,-3.87846955593939,L,L,L,S
451,EBOLA,2015-12-15,L,L,1,-0.5893925805699807,-0.5893925805699807,L,L,L,N
452,EBOLA,2015-12-16,L,L,1,-0.21409914008400088,-0.21409914008400088,L,L,L,N
453,EBOLA,2015-12-17,H,L,3,1.1305520712988848,3.3916562138966544,L,L,L,B
454,EBOLA,2015-12-18,L,L,1,0.5548755474122702,0.5548755474122702,L,L,L,N
455,EBOLA,2015-12-21,L,L,1,-0.024349589604411026,-0.024349589604411026,L,L,L,N
456,EBOLA,2015-12-22,H,L,3,-0.7224018033052393,-2.167205409915718,L,L,L,B
457,EBOLA,2015-12-23,H,L,3,-0.7521862603578788,-2.2565587810736365,L,L,M,B
458,EBOLA,2015-12-24,L,H,2,0.3624705524546634,0.7249411049093268,L,L,M,N
459,EBOLA,2015-12-28,L,H,2,0.2954937159075133,0.5909874318150266,L,L,M,N
460,EBOLA,2015-12-29,H,L,3,-1.6613454184246645,-4.984036255273994,L,L,M,S
461,EBOLA,2015-12-30,L,L,1,-0.0998693375542814,-0.0998693375542814,L,L,L,N
462,EBOLA,2015-12-31,L,H,2,0.44985087929148015,0.8997017585829603,L,L,L,N
463,EBOLA,2016-01-04,H,L,3,0.7215085300794621,2.1645255902383864,L,L,L,N
464,EBOLA,2016-01-05,L,H,2,-0.40345657645426414,-0.8069131529085283,L,L,L,N
465,EBOLA,2016-01-06,H,H,4,1.3475504410346506,5.390201764138602,L,L,L,N
466,EBOLA,2016-01-07,L,L,1,0.17946162588993175,0.17946162588993175,L,L,L,N
467,EBOLA,2016-01-08,L,L,1,0.44784871668184234,0.44784871668184234,L,L,L,N
468,EBOLA,2016-01-11,H,L,3,-1.094357157146908,-3.283071471440724,L,L,L,N
469,EBOLA,2016-01-12,H,L,3,1.4425005910581046,4.327501773174314,L,L,L,N
470,EBOLA,2016-01-13,H,L,3,0.9857001127664189,2.9571003382992567,L,L,L,N
471,EBOLA,2016-01-14,H,L,3,-0.9360733008412447,-2.808219902523734,L,L,L,N
472,EBOLA,2016-01-15,H,L,3,1.5587142626393158,4.676142787917947,L,L,L,N
473,EBOLA,2016-01-19,L,H,2,-0.3101383697813098,-0.6202767395626196,L,L,L,N
474,EBOLA,2016-01-20,H,H,4,1.052966647631104,4.211866590524416,L,L,L,N
475,EBOLA,2016-01-21,L,H,2,-0.6788759077991924,-1.3577518155983848,L,L,L,N
476,EBOLA,2016-01-22,L,L,1,-0.38150055635033375,-0.38150055635033375,L,L,L,N
477,EBOLA,2016-01-25,L,H,2,0.5425251489556526,1.0850502979113053,L,L,L,N
478,EBOLA,2016-01-26,L,L,1,0.04761545899736319,0.04761545899736319,L,L,L,N
479,EBOLA,2016-01-27,L,H,2,-0.023793622719014973,-0.047587245438029946,L,L,L,N
480,EBOLA,2016-01-28,L,L,1,0.14280047260291084,0.14280047260291084,L,L,L,N
481,EBOLA,2016-01-29,H,L,3,0.8476590149490981,2.5429770448472944,L,L,L,N
482,EBOLA,2016-02-01,L,L,1,-0.4948978673629867,-0.4948978673629867,L,L,L,N
483,EBOLA,2016-02-02,H,L,3,1.855219102474459,5.565657307423377,L,L,L,N
484,EBOLA,2016-02-03,H,L,3,-0.8293341860383219,-2.4880025581149656,L,L,L,N
485,EBOLA,2016-02-04,L,L,1,0.4845721098375666,0.4845721098375666,L,L,L,N
486,EBOLA,2016-02-05,L,L,1,0.11666328990709296,0.11666328990709296,L,L,L,N
487,EBOLA,2016-02-08,H,H,4,2.151960828527333,8.607843314109331,L,L,L,N
488,EBOLA,2016-02-09,L,L,1,0.1064719710064832,0.1064719710064832,L,L,L,N
489,EBOLA,2016-02-10,H,L,3,0.8812489219307995,2.6437467657923985,L,L,L,N
490,EBOLA,2016-02-11,H,H,4,0.7003600037843283,2.801440015137313,L,L,L,N
491,EBOLA,2016-02-12,H,H,4,-1.6601861975756305,-6.640744790302522,L,L,L,N
492,EBOLA,2016-02-16,H,L,3,-1.05703346007604,-3.17110038022812,L,L,L,N
493,EBOLA,2016-02-17,L,L,1,-0.614866646569312,-0.614866646569312,L,L,L,N
494,EBOLA,2016-02-18,H,L,3,1.229600204618353,3.688800613855059,L,L,L,N
495,EBOLA,2016-02-19,L,L,1,0.08403438123916196,0.08403438123916196,L,L,L,N
496,EBOLA,2016-02-22,L,H,2,-0.05342569473421044,-0.10685138946842088,L,L,L,N
497,EBOLA,2016-02-23,L,H,2,0.40476477157835866,0.8095295431567173,L,L,L,N
498,EBOLA,2016-02-24,L,L,1,-0.1977591831006209,-0.1977591831006209,L,L,L,N
499,EBOLA,2016-02-25,L,L,1,0.3581937161240889,0.3581937161240889,L,L,L,N
500,EBOLA,2016-02-26,H,H,4,-0.9644509929461975,-3.85780397178479,L,L,L,N
501,EBOLA,2016-02-29,L,L,1,0.4370768978735562,0.4370768978735562,L,L,L,N
502,EBOLA,2016-03-01,H,H,4,-1.9468644662349877,-7.787457864939951,L,L,L,N
503,EBOLA,2016-03-02,L,H,2,0.41268708937796106,0.8253741787559221,L,L,L,N
504,EBOLA,2016-03-03,L,L,1,0.36444321843125405,0.36444321843125405,L,L,L,N
505,EBOLA,2016-03-04,L,H,2,-0.6412632657717854,-1.2825265315435708,L,L,L,N
506,EBOLA,2016-03-07,L,H,2,-0.031110418455193578,-0.062220836910387156,L,L,L,N
507,EBOLA,2016-03-08,H,L,3,1.1045410875006434,3.31362326250193,L,L,L,N
508,EBOLA,2016-03-09,L,L,1,-0.6077812158110873,-0.6077812158110873,L,L,L,N
509,EBOLA,2016-03-10,L,H,2,-0.41024691678538394,-0.8204938335707679,L,L,L,N
510,EBOLA,2016-03-11,H,L,3,-1.0104173477252676,-3.0312520431758028,L,L,L,N
511,EBOLA,2016-03-14,L,H,2,0.3140711344686631,0.6281422689373262,L,L,L,N
512,EBOLA,2016-03-15,L,L,1,0.09392219640071975,0.09392219640071975,L,L,L,N
513,EBOLA,2016-03-16,L,H,2,0.29715202448745703,0.5943040489749141,L,L,L,N
514,EBOLA,2016-03-17,L,L,1,0.4132215972719955,0.4132215972719955,L,L,L,N
515,EBOLA,2016-03-18,L,L,1,0.20964749955381112,0.20964749955381112,L,L,L,N
516,EBOLA,2016-03-21,H,L,3,-0.7670781150949657,-2.301234345284897,L,L,L,N
517,EBOLA,2016-03-22,L,L,1,-0.0234356198637653,-0.0234356198637653,L,L,L,N
518,EBOLA,2016-03-23,H,H,4,1.1324680406691545,4.529872162676618,L,L,L,N
519,EBOLA,2016-03-24,L,H,2,0.03860375169495445,0.0772075033899089,L,L,L,N
520,EBOLA,2016-03-28,L,L,1,0.13124441036524992,0.13124441036524992,L,L,L,N
521,EBOLA,2016-03-29,H,H,4,1.0484927350285167,4.193970940114067,L,L,L,N
522,H1N1,2009-04-16,H,L,3,-0.791123959650275,-2.373371878950825,L,L,L,N
523,H1N1,2009-04-17,H,H,4,-1.0989059399221013,-4.395623759688405,L,L,L,N
524,H1N1,2009-04-20,H,L,3,1.514258648404887,4.542775945214661,L,L,L,N
525,H1N1,2009-04-21,H,H,4,-0.9879862647808269,-3.9519450591233074,L,L,L,N
526,H1N1,2009-04-22,L,H,2,-0.6065378535850319,-1.2130757071700637,L,L,L,N
527,H1N1,2009-04-23,L,L,1,-0.009844488382770855,-0.009844488382770855,L,L,L,N
528,H1N1,2009-04-24,H,H,4,-1.0040319324355562,-4.016127729742225,L,L,L,N
529,H1N1,2009-04-27,L,L,1,0.4275628915183516,0.4275628915183516,L,L,L,N
530,H1N1,2009-04-28,H,L,3,-1.6336653465346518,-4.900996039603955,L,L,L,N
531,H1N1,2009-04-29,H,H,4,-0.8857544214545432,-3.543017685818173,L,L,L,N
532,H1N1,2009-04-30,L,L,1,-0.3960586940584987,-0.3960586940584987,L,L,L,N
533,H1N1,2009-05-01,H,L,3,-0.9889895801592719,-2.9669687404778156,L,L,L,N
534,H1N1,2009-05-04,L,L,1,0.32952218793613763,0.32952218793613763,L,L,L,N
535,H1N1,2009-05-05,L,H,2,-0.12316740223752287,-0.24633480447504574,L,L,L,N
536,H1N1,2009-05-06,L,H,2,-0.23635392531812238,-0.47270785063624476,L,L,L,N
537,H1N1,2009-05-07,H,H,4,-2.441288577641365,-9.76515431056546,L,L,L,N
538,H1N1,2009-05-08,L,H,2,0.24284975443829016,0.4856995088765803,L,L,L,N
539,H1N1,2009-05-11,H,L,3,1.4219496224573414,4.265848867372024,L,L,L,N
540,H1N1,2009-05-12,L,L,1,0.3634832239746366,0.3634832239746366,L,L,L,N
541,H1N1,2009-05-13,H,L,3,1.0865097380640565,3.2595292141921695,L,L,L,N
542,H1N1,2009-05-14,L,L,1,0.3889835113320972,0.3889835113320972,L,L,L,N
543,H1N1,2009-05-15,L,H,2,-0.030589374936262903,-0.061178749872525806,L,L,L,N
544,H1N1,2009-05-18,H,L,3,-1.550391661052719,-4.651174983158157,L,L,L,N
545,H1N1,2009-05-19,L,L,1,-0.5283827350305526,-0.5283827350305526,L,L,L,N
546,H1N1,2009-05-20,H,H,4,1.0519685230295117,4.207874092118047,L,L,L,N
547,H1N1,2009-05-21,H,H,4,-2.5149402962772682,-10.059761185109073,L,L,L,N
548,H1N1,2009-05-22,H,L,3,-1.1101744320115459,-3.3305232960346376,L,L,L,N
549,H1N1,2009-05-26,H,L,3,-1.5075334278577324,-4.5226002835731975,L,L,L,N
550,H1N1,2009-05-27,H,H,4,-1.7694365468051476,-7.0777461872205905,L,L,L,N
551,H1N1,2009-05-28,H,L,3,1.4476793335767457,4.343038000730237,L,L,L,N
552,H1N1,2009-05-29,H,H,4,2.581693815413044,10.326775261652177,L,L,L,N
553,H1N1,2009-06-01,H,H,4,-3.2706828771515872,-13.082731508606349,L,L,L,N
554,H1N1,2009-06-02,L,L,1,0.537936130768979,0.537936130768979,L,L,L,N
555,H1N1,2009-06-03,H,L,3,0.9390696453577263,2.817208936073179,L,L,L,N
556,H1N1,2009-06-04,H,L,3,-2.0662083066592785,-6.198624919977835,L,L,L,N
557,H1N1,2009-06-05,L,H,2,-0.7621816056796904,-1.5243632113593808,L,L,L,N
558,H1N1,2009-06-08,L,H,2,-0.25600513161198046,-0.5120102632239609,L,L,L,N
559,H1N1,2009-06-09,L,H,2,-0.011162816525356334,-0.022325633050712668,L,L,L,N
560,H1N1,2009-06-10,H,H,4,-1.573656285126246,-6.294625140504984,L,L,L,N
561,H1N1,2009-06-11,H,L,3,1.1112325408496826,3.333697622549048,L,L,L,N
562,H1N1,2009-06-12,H,H,4,0.8971661073716719,3.5886644294866876,L,L,L,N
563,H1N1,2009-06-15,H,L,3,0.9002978670634931,2.7008936011904794,L,L,L,N
564,H1N1,2009-06-16,H,L,3,1.7404736917875363,5.221421075362609,L,L,L,N
565,H1N1,2009-06-17,L,L,1,-0.563019699404288,-0.563019699404288,L,L,L,N
566,H1N1,2009-06-18,H,L,3,-1.5135007192291328,-4.540502157687398,L,L,L,N
567,H1N1,2009-06-19,H,L,3,1.3709287353542043,4.112786206062613,L,L,L,N
568,H1N1,2009-06-22,H,L,3,0.970661992133004,2.911985976399012,L,L,L,N
569,H1N1,2009-06-23,H,H,4,1.1773557749545027,4.709423099818011,L,L,L,N
570,H1N1,2009-06-24,H,L,3,-1.0035176898370302,-3.0105530695110905,L,L,L,N
571,H1N1,2009-06-25,H,L,3,1.833276118841498,5.499828356524494,L,L,L,N
572,H1N1,2009-06-26,L,H,2,0.16943344276183492,0.33886688552366984,L,L,L,N
573,H1N1,2009-06-29,L,L,1,0.14801459553925866,0.14801459553925866,L,L,L,N
574,H1N1,2009-06-30,L,L,1,-0.16890424884712374,-0.16890424884712374,L,L,L,N
575,H1N1,2009-07-01,L,L,1,-0.5181326001903241,-0.5181326001903241,L,L,L,N
576,H1N1,2009-07-02,L,L,1,0.2338445953689483,0.2338445953689483,L,L,L,N
577,H1N1,2009-07-06,L,L,1,-0.19088016359872784,-0.19088016359872784,L,L,L,N
578,H1N1,2009-07-07,L,H,2,0.6693550572878681,1.3387101145757363,L,L,L,N
579,H1N1,2009-07-08,H,H,4,1.846965699208436,7.387862796833744,L,L,L,N
580,H1N1,2009-07-09,H,L,3,-1.191711917098448,-3.575135751295344,L,L,L,N
581,H1N1,2009-07-10,H,L,3,0.9229208373974007,2.768762512192202,L,L,L,N
582,H1N1,2009-07-13,L,L,1,-0.5611565864754198,-0.5611565864754198,L,L,L,N
583,H1N1,2009-07-14,H,H,4,-1.6616197792534315,-6.646479117013726,L,L,L,N
584,H1N1,2009-07-15,H,L,3,-2.571730129048455,-7.715190387145365,L,L,L,N
585,H1N1,2009-07-16,H,L,3,1.0798407504362784,3.239522251308835,L,L,L,N
586,H1N1,2009-07-17,H,L,3,-1.5431099933767012,-4.6293299801301036,L,L,L,N
